index,date,store,dayofweek,customers,open,promo,stateholiday,schoolholiday,storetype,assortment,competitiondistance,competitionopensincemonth,competitionopensinceyear,promo2,promo2sinceweek,promo2sinceyear,promointerval,NEW_Day,NEW_Month,NEW_Year,NEW_WeekOfYear,NEW_DayOfYear,NEW_IsWeekend,NEW_IsMonthStart,NEW_IsMonthEnd,NEW_Sales_Lag_1,NEW_Sales_Lag_7,NEW_Sales_Lag_30,NEW_Rolling_Mean_Sales_7,NEW_Rolling_Sum_Sales_7,NEW_Rolling_Std_Sales_7,NEW_Rolling_Mean_Sales_30,NEW_Rolling_Sum_Sales_30,NEW_Rolling_Std_Sales_30,NEW_EMA_Sales_7,NEW_EMA_Sales_30,NEW_Promo_StateHoliday,NEW_Promo_SchoolHoliday,NEW_DayOfWeek_Promo,NEW_Promo2_Ratio,NEW_StoreType,NEW_Assortment,y_pred
19396,2014-03-29,5,6,217,1,0,0,0,a,a,29910.0,4.0,2015.0,0,,,,29,3,2014,13,88,True,False,False,7135.0,4014.0,5795.0,4751.0,33257.0,2126.435123236382,4851.266666666666,145538.0,2038.5504135305912,4629.468197461063,4696.927723063549,,0,0,0.0,0,0,1895.60313145251
19397,2014-03-28,5,5,460,1,0,0,0,a,a,29910.0,4.0,2015.0,0,,,,28,3,2014,13,87,False,False,False,1747.0,1911.0,5777.0,4988.714285714285,34921.0,1828.1218699606882,4777.866666666667,143336.0,2043.705166895509,4365.851148095797,4624.545289317513,,0,0,0.0,0,0,3478.6530244189776
19398,2014-03-27,5,4,453,1,0,0,0,a,a,29910.0,4.0,2015.0,0,,,,27,3,2014,13,86,False,False,False,3575.0,5251.0,7446.0,4736.857142857143,33158.0,1905.7589414343925,4645.933333333333,139378.0,1992.6400947302138,4146.388361071848,4551.2197867809,,0,0,0.0,0,0,3234.9529425383175
19399,2014-03-26,5,3,562,1,0,0,0,a,a,29910.0,4.0,2015.0,0,,,,26,3,2014,13,85,False,False,False,3488.0,4853.0,2061.0,4561.0,31927.0,1949.5486657172717,4697.966666666666,140939.0,1942.564577248748,4015.2912708038857,4491.270123117616,,0,0,0.0,0,0,3929.5532589180593
19400,2014-03-25,5,2,456,1,0,0,0,a,a,29910.0,4.0,2015.0,0,,,,25,3,2014,13,84,False,False,False,3622.0,6260.0,6978.0,4171.714285714285,29202.0,1821.616106125337,4583.2,137496.0,1904.5494969170256,3895.2184531029143,4429.575276464867,,0,0,0.0,0,0,3355.2968033613947
19401,2014-03-24,5,1,444,1,0,0,0,a,a,29910.0,4.0,2015.0,0,,,,24,3,2014,13,83,False,False,False,3535.0,6100.0,6543.0,3782.8571428571427,26480.0,1620.8505409785553,4477.7,134331.0,1879.7444644749287,3765.9138398271857,4361.731710241327,,0,0,0.0,0,0,3232.7702719485064
19402,2014-03-22,5,6,222,1,0,0,0,a,a,29910.0,4.0,2015.0,0,,,,22,3,2014,12,81,True,False,False,3378.0,7135.0,6274.0,3012.1428571428573,21085.0,869.9941433847787,4326.566666666667,129797.0,1912.3266869108068,3259.435379870389,4192.587728935436,,0,0,0.0,0,0,1952.6838202123984
19403,2014-03-21,5,5,549,1,1,0,0,a,a,29910.0,4.0,2015.0,0,,,,21,3,2014,12,80,False,False,False,1740.0,1747.0,7184.0,3412.5714285714284,23888.0,835.0005702878019,4238.766666666666,127163.0,1835.5356200966726,3582.076534902792,4215.6465851331495,0,0,5,0.0,0,0,4282.403109127275
19404,2014-03-20,5,4,502,1,1,0,0,a,a,29910.0,4.0,2015.0,0,,,,20,3,2014,12,79,False,False,False,4550.0,3575.0,1802.0,3541.5714285714284,24791.0,928.7647454446973,4327.966666666666,129839.0,1777.127098152663,3806.057401177094,4232.572611898753,0,0,4,0.0,0,0,4018.85180804928
19405,2014-03-19,5,3,615,1,1,0,0,a,a,29910.0,4.0,2015.0,0,,,,19,3,2014,12,78,False,False,False,4478.0,3488.0,3659.0,3762.0,26334.0,1084.053350470661,4373.7,131211.0,1776.9717974592381,4112.29305088282,4284.084056292382,0,0,3,0.0,0,0,5088.6460694996085
19406,2014-03-18,5,2,629,1,1,0,0,a,a,29910.0,4.0,2015.0,0,,,,18,3,2014,12,77,False,False,False,5031.0,3622.0,3661.0,4056.285714285714,28394.0,1298.1783023767966,4441.066666666667,133232.0,1787.2999658188578,4504.719788162115,4374.272181692874,0,0,2,0.0,0,0,5617.637869293806
19407,2014-03-17,5,1,777,1,1,0,0,a,a,29910.0,4.0,2015.0,0,,,,17,3,2014,12,76,False,False,False,5682.0,3535.0,3875.0,4651.571428571428,32561.0,1855.1971914186404,4568.633333333333,137059.0,1879.6904639407742,5304.0398411215865,4588.964299003012,0,0,1,0.0,0,0,7457.858852331084
19408,2014-03-15,5,6,214,1,0,0,0,a,a,29910.0,4.0,2015.0,0,,,,15,3,2014,11,74,True,False,False,7702.0,3378.0,3615.0,4439.714285714285,31078.0,2094.1608274983478,4511.3,135339.0,1935.192553014138,4451.77988084119,4415.160150680237,,0,0,0.0,0,0,1994.2680127769445
19409,2014-03-14,5,5,512,1,0,0,0,a,a,29910.0,4.0,2015.0,0,,,,14,3,2014,11,73,False,False,False,1895.0,1740.0,3153.0,4760.0,33320.0,1756.7024980532867,4538.933333333333,136168.0,1920.9947841989415,4334.334910630892,4387.214334507319,,0,0,0.0,0,0,3827.900916202937
19410,2014-03-13,5,4,463,1,0,0,0,a,a,29910.0,4.0,2015.0,0,,,,13,3,2014,11,72,False,False,False,3982.0,4550.0,6690.0,4642.571428571428,32498.0,1800.0194311120492,4440.2,133206.0,1882.3544024842192,4182.751182973169,4344.684377442331,,0,0,0.0,0,0,3357.9834625064586
19411,2014-03-12,5,3,578,1,0,0,0,a,a,29910.0,4.0,2015.0,0,,,,12,3,2014,11,71,False,False,False,3728.0,4478.0,7722.0,4578.714285714285,32051.0,1814.6997652766784,4317.166666666667,129515.0,1778.1974810490522,4144.813387229877,4324.446675671858,,0,0,0.0,0,0,4042.7560864357956
19412,2014-03-11,5,2,512,1,0,0,0,a,a,29910.0,4.0,2015.0,0,,,,11,3,2014,11,70,False,False,False,4031.0,5031.0,7439.0,4380.428571428572,30663.0,1832.7842987417478,4190.633333333333,125719.0,1680.783263291528,4019.3600404224076,4280.48237401561,,0,0,0.0,0,0,3716.016254711174
19413,2014-03-10,5,1,499,1,0,0,0,a,a,29910.0,4.0,2015.0,0,,,,10,3,2014,11,69,False,False,False,3643.0,5682.0,7980.0,4087.1428571428573,28610.0,1752.285690992522,4045.6,121368.0,1522.8266729546303,3921.770030316806,4238.451253111377,,0,0,0.0,0,0,3660.387977294414
19414,2014-03-08,5,6,211,1,0,0,0,a,a,29910.0,4.0,2015.0,0,,,,8,3,2014,10,67,True,False,False,3629.0,7702.0,1423.0,3271.285714285714,22899.0,921.0766732988319,4064.5333333333333,121936.0,1492.3208893470628,3439.0775227376043,4093.4543980719336,,0,0,0.0,0,0,2013.5605746732235
19415,2014-03-07,5,5,590,1,1,0,0,a,a,29910.0,4.0,2015.0,0,,,,7,3,2014,10,66,False,False,False,1991.0,1895.0,3623.0,3686.8571428571427,25808.0,850.141836905551,4103.9,123117.0,1495.8447584489875,3780.3081420532035,4139.296049809229,0,0,5,0.0,0,0,4739.766851007572
19416,2014-03-06,5,4,564,1,1,0,0,a,a,29910.0,4.0,2015.0,0,,,,6,3,2014,10,65,False,False,False,4804.0,3982.0,3526.0,3804.4285714285716,26631.0,948.9309523779658,4146.533333333334,124396.0,1497.0320000572472,4036.4811065399026,4182.2446917570205,0,0,4,0.0,0,0,4636.689660324745
19417,2014-03-05,5,3,746,1,1,0,0,a,a,29910.0,4.0,2015.0,0,,,,5,3,2014,10,64,False,False,False,4805.0,3728.0,4013.0,4158.714285714285,29111.0,1309.9303689236958,4219.7,126591.0,1543.2081708637654,4579.3608299049265,4312.938582611407,0,0,3,0.0,0,0,6457.429090893506
19418,2014-03-04,5,2,621,1,1,0,0,a,a,29910.0,4.0,2015.0,0,,,,4,3,2014,10,63,False,False,False,6208.0,4031.0,3823.0,4357.571428571428,30503.0,1390.491742411397,4273.033333333334,128191.0,1556.6152378961779,4790.270622428695,4384.555448249381,0,0,2,0.0,0,0,5769.502350733962
19419,2014-03-03,5,1,768,1,1,0,0,a,a,29910.0,4.0,2015.0,0,,,,3,3,2014,10,62,False,False,False,5423.0,3643.0,4014.0,4923.857142857143,34467.0,1798.342795332359,4392.8,131784.0,1670.0856141589536,5494.452966821521,4592.455096749421,0,0,1,0.0,0,0,7584.933985814804
19420,2014-03-01,5,6,256,1,0,0,0,a,a,29910.0,4.0,2015.0,0,,,,1,3,2014,9,60,True,True,False,7607.0,3629.0,1911.0,4715.428571428572,33008.0,2041.5352766274405,4401.433333333333,132043.0,1657.4353408792156,4663.3397251161405,4436.167671152684,,0,0,0.0,0,0,2099.714661754463
19421,2014-02-28,5,5,537,1,0,0,1,a,a,29910.0,4.0,2015.0,0,,,,28,2,2014,9,59,False,False,True,2170.0,1991.0,5251.0,5088.428571428572,35619.0,1664.5144294100537,4379.8,131394.0,1650.183780778622,4648.004793837105,4446.866531078318,,0,0,0.0,0,0,4325.448787798881
19422,2014-02-27,5,4,460,1,0,0,1,a,a,29910.0,4.0,2015.0,0,,,,27,2,2014,9,58,False,False,False,4602.0,4804.0,4853.0,4855.857142857143,33991.0,1817.5765392935916,4323.9,129717.0,1661.963532319112,4280.003595377829,4364.875141976491,,0,0,0.0,0,0,3405.020154662326
19423,2014-02-26,5,3,548,1,0,0,1,a,a,29910.0,4.0,2015.0,0,,,,26,2,2014,9,57,False,False,False,3176.0,4805.0,6260.0,4679.142857142857,32754.0,1882.3257270879385,4234.166666666667,127025.0,1626.111292864547,4102.002696533372,4313.463842494137,,0,0,0.0,0,0,3855.4367815006904
19424,2014-02-25,5,2,458,1,0,0,1,a,a,29910.0,4.0,2015.0,0,,,,25,2,2014,9,56,False,False,False,3568.0,6208.0,6100.0,4279.0,29953.0,1799.0295532128787,4144.4,124332.0,1593.5649603196664,3928.252022400029,4254.9823042687085,,0,0,0.0,0,0,3407.5830797849494
19425,2014-02-24,5,1,480,1,0,0,1,a,a,29910.0,4.0,2015.0,0,,,,24,2,2014,9,55,False,False,False,3407.0,5423.0,7135.0,4012.5714285714284,28088.0,1738.4504457651217,4025.1666666666665,120755.0,1492.7145853555974,3835.689016800022,4210.015703993308,,0,0,0.0,0,0,3422.1959910159194
19426,2014-02-22,5,6,235,1,0,0,0,a,a,29910.0,4.0,2015.0,0,,,,22,2,2014,8,53,True,False,False,3558.0,7607.0,1747.0,3208.0,22456.0,897.5609542903856,4032.766666666667,120983.0,1481.2519793866206,3370.5167626000166,4065.821142445353,,0,0,0.0,0,0,2032.0830391018544
19427,2014-02-21,5,5,512,1,1,0,1,a,a,29910.0,4.0,2015.0,0,,,,21,2,2014,8,52,False,False,False,1975.0,2170.0,3575.0,3525.0,24675.0,860.9672854799226,4059.9,121797.0,1480.032393634307,3625.1375719500124,4086.6713913198464,0,1,5,0.0,0,0,4120.205668569511
19428,2014-02-20,5,4,592,1,1,0,1,a,a,29910.0,4.0,2015.0,0,,,,20,2,2014,8,51,False,False,False,4389.0,4602.0,3488.0,3634.0,25438.0,1048.0213102159069,4122.466666666666,123674.0,1494.6243844440357,4060.1031789625094,4169.144204783082,0,1,4,0.0,0,0,4973.089354923979
19429,2014-02-19,5,3,603,1,1,0,1,a,a,29910.0,4.0,2015.0,0,,,,19,2,2014,8,50,False,False,False,5365.0,3176.0,3622.0,3938.4285714285716,27569.0,1192.372964182887,4178.633333333333,125359.0,1506.7797469262473,4371.827384221882,4242.5542560874,0,1,3,0.0,0,0,5182.839166831581
19430,2014-02-18,5,2,591,1,1,0,1,a,a,29910.0,4.0,2015.0,0,,,,18,2,2014,8,49,False,False,False,5307.0,3568.0,3535.0,4195.571428571428,29369.0,1289.3228012077827,4239.733333333334,127192.0,1516.910470236343,4620.870538166411,4315.163658920471,0,1,2,0.0,0,0,5359.11553006109
19431,2014-02-17,5,1,728,1,1,0,1,a,a,29910.0,4.0,2015.0,0,,,,17,2,2014,8,48,False,False,False,5368.0,3407.0,3378.0,4733.142857142857,33132.0,1641.981468487735,4366.133333333333,130984.0,1598.426742323436,5258.1529036248085,4499.346648667538,0,1,1,0.0,0,0,7261.725127183113
19432,2014-02-15,5,6,219,1,0,0,0,a,a,29910.0,4.0,2015.0,0,,,,15,2,2014,7,46,True,False,False,7170.0,3558.0,1740.0,4534.142857142857,31739.0,1875.8912929210849,4380.3,131409.0,1576.0761435745505,4484.864677718606,4348.743639076084,,0,0,0.0,0,0,1985.8303233005195
19433,2014-02-14,5,5,552,1,0,0,0,a,a,29910.0,4.0,2015.0,0,,,,14,2,2014,7,45,False,False,False,2165.0,1975.0,4550.0,4885.0,34195.0,1511.8162366284232,4376.333333333333,131290.0,1575.7840376565987,4471.398508288954,4354.050501071176,,0,0,0.0,0,0,4291.210173630964
19434,2014-02-13,5,4,488,1,0,0,0,a,a,29910.0,4.0,2015.0,0,,,,13,2,2014,7,44,False,False,False,4431.0,4389.0,4478.0,4804.142857142857,33629.0,1557.219362471819,4354.5,130635.0,1578.8615005538118,4309.298881216715,4319.789178421423,,0,0,0.0,0,0,3510.5681485554283
19435,2014-02-12,5,3,604,1,0,0,0,a,a,29910.0,4.0,2015.0,0,,,,12,2,2014,7,43,False,False,False,3823.0,5365.0,5031.0,4677.0,32739.0,1540.033008304258,4335.966666666666,130079.0,1573.902123831815,4350.724160912536,4329.802779813589,,0,0,0.0,0,0,4422.1066727453235
19436,2014-02-11,5,2,505,1,0,0,0,a,a,29910.0,4.0,2015.0,0,,,,11,2,2014,7,42,False,False,False,4475.0,5307.0,5682.0,4440.142857142857,31081.0,1554.4229828215377,4268.2,128046.0,1557.631012921158,4175.293120684402,4285.880019825616,,0,0,0.0,0,0,3742.4771294413354
19437,2014-02-10,5,1,541,1,0,0,0,a,a,29910.0,4.0,2015.0,0,,,,10,2,2014,7,41,False,False,False,3649.0,5368.0,7702.0,4260.142857142857,29821.0,1501.1098592454207,4148.4,124452.0,1416.2156615431136,4158.469840513302,4274.403889514286,,0,0,0.0,0,0,3867.5747993530176
19438,2014-02-08,5,6,223,1,0,0,0,a,a,29910.0,4.0,2015.0,0,,,,8,2,2014,6,39,True,False,False,4108.0,7170.0,1895.0,3508.714285714286,24561.0,1050.6643476527465,4148.9,124467.0,1415.3950673051404,3596.3523803849766,4121.8617030940095,,0,0,0.0,0,0,2013.0179526916077
19439,2014-02-07,5,5,594,1,1,0,0,a,a,29910.0,4.0,2015.0,0,,,,7,2,2014,6,38,False,False,False,1910.0,2165.0,3982.0,3984.0,27888.0,1093.1568963328175,4199.233333333334,125977.0,1435.9547030444246,4070.2642852887325,4210.257722249235,0,0,5,0.0,0,0,5125.162542723263
19440,2014-02-06,5,4,567,1,1,0,0,a,a,29910.0,4.0,2015.0,0,,,,6,2,2014,6,37,False,False,False,5492.0,4431.0,3728.0,4103.285714285715,28723.0,1191.22230143184,4250.5,127515.0,1445.9705426960907,4369.19821396655,4278.370127265413,0,0,4,0.0,0,0,4988.674605923373
19441,2014-02-05,5,3,700,1,1,0,0,a,a,29910.0,4.0,2015.0,0,,,,5,2,2014,6,36,False,False,False,5266.0,3823.0,4031.0,4483.714285714285,31386.0,1477.596552320209,4332.333333333333,129970.0,1501.5219022673314,4898.3986604749125,4420.797860990226,0,0,3,0.0,0,0,6196.61846282901
19442,2014-02-04,5,2,680,1,1,0,0,a,a,29910.0,4.0,2015.0,0,,,,4,2,2014,6,35,False,False,False,6486.0,4475.0,3643.0,4841.428571428572,33890.0,1752.6364765825272,4443.533333333334,133306.0,1570.6485972654589,5418.548995356185,4585.843160281179,0,0,2,0.0,0,0,6394.313666729605
19443,2014-02-03,5,1,799,1,1,0,0,a,a,29910.0,4.0,2015.0,0,,,,3,2,2014,6,34,False,False,False,6979.0,3649.0,3629.0,5562.428571428572,38937.0,2168.999604821144,4612.433333333333,138373.0,1743.0192331487444,6237.911746517138,4851.0145692952965,0,0,1,0.0,0,0,8311.060110236094
19444,2014-02-01,5,6,236,1,0,0,0,a,a,29910.0,4.0,2015.0,0,,,,1,2,2014,5,32,True,True,False,8696.0,4108.0,1991.0,5281.0,36967.0,2492.7992966408924,4617.333333333333,138520.0,1735.5864820808006,5212.933809887854,4675.981371276245,,0,0,0.0,0,0,2234.462775990093
19445,2014-01-31,5,5,581,1,0,0,0,a,a,29910.0,4.0,2015.0,0,,,,31,1,2014,5,31,False,False,True,2138.0,1910.0,4804.0,5719.857142857143,40039.0,2027.390804998008,4623.266666666666,138698.0,1736.5506224604615,5155.200357415891,4695.724508613262,,0,0,0.0,0,0,4723.929587901809
19446,2014-01-30,5,4,485,1,0,0,0,a,a,29910.0,4.0,2015.0,0,,,,30,1,2014,5,30,False,False,False,4982.0,5492.0,4805.0,5478.428571428572,38349.0,2155.617611199695,4589.833333333333,137695.0,1742.5758991699088,4816.900268061918,4638.064862896277,,0,0,0.0,0,0,3675.002859817979
19447,2014-01-29,5,3,558,1,0,0,0,a,a,29910.0,4.0,2015.0,0,,,,29,1,2014,5,29,False,False,False,3802.0,5266.0,6208.0,5356.0,37492.0,2193.693764711321,4529.866666666667,135896.0,1715.7174981136418,4714.925201046439,4623.286484644905,,0,0,0.0,0,0,4048.6933738474063
19448,2014-01-28,5,2,464,1,0,0,0,a,a,29910.0,4.0,2015.0,0,,,,28,1,2014,5,28,False,False,False,4409.0,6486.0,5423.0,4930.571428571428,34514.0,2226.545594797978,4466.033333333334,133981.0,1716.9659784819175,4413.193900784829,4551.332517893621,,0,0,0.0,0,0,3412.7935293845285
19449,2014-01-27,5,1,453,1,0,0,0,a,a,29910.0,4.0,2015.0,0,,,,27,1,2014,5,27,False,False,False,3508.0,6979.0,7607.0,4421.0,30947.0,2083.162259642776,4326.2,129786.0,1620.4502013861502,4162.895425588622,4477.827194158549,,0,0,0.0,0,0,3253.211526469421
19450,2014-01-25,5,6,188,1,0,0,0,a,a,29910.0,4.0,2015.0,0,,,,25,1,2014,4,25,True,False,False,3412.0,8696.0,2170.0,3416.1428571428573,23913.0,1176.5543518499865,4309.266666666666,129278.0,1646.208474109487,3537.6715691914665,4296.160923567675,,0,0,0.0,0,0,1993.5520665947095
19451,2014-01-24,5,5,531,1,1,0,0,a,a,29910.0,4.0,2015.0,0,,,,24,1,2014,4,24,False,False,False,1662.0,2138.0,4602.0,3789.5714285714284,26527.0,1116.5724125111415,4314.266666666666,129428.0,1647.3556434759178,3841.2536768935997,4325.569896240729,0,0,5,0.0,0,0,4533.840777265986
19452,2014-01-23,5,4,521,1,1,0,0,a,a,29910.0,4.0,2015.0,0,,,,23,1,2014,4,23,False,False,False,4752.0,4982.0,3176.0,3741.714285714286,26192.0,1062.831864138712,4363.3,130899.0,1634.1460946380193,4042.6902576701996,4346.307322289714,0,0,4,0.0,0,0,4403.473467561064
19453,2014-01-22,5,3,584,1,1,0,0,a,a,29910.0,4.0,2015.0,0,,,,22,1,2014,4,22,False,False,False,4647.0,3802.0,3568.0,3918.8571428571427,27432.0,1172.2571430892656,4412.433333333333,132373.0,1631.566619336561,4292.51769325265,4391.190720851668,0,0,3,0.0,0,0,5133.231265256235
19454,2014-01-21,5,2,568,1,1,0,0,a,a,29910.0,4.0,2015.0,0,,,,21,1,2014,4,21,False,False,False,5042.0,4409.0,3407.0,4056.285714285714,28394.0,1289.792840509114,4477.9,134337.0,1629.233548381697,4562.138269939487,4454.404222732205,0,0,2,0.0,0,0,5231.090335947677
19455,2014-01-20,5,1,705,1,1,0,0,a,a,29910.0,4.0,2015.0,0,,,,20,1,2014,4,20,False,False,False,5371.0,3508.0,3558.0,4657.428571428572,32602.0,1850.4357916576341,4616.5,138495.0,1722.4724961519705,5350.603702454615,4664.829756749483,0,0,1,0.0,0,0,7098.908485564946
19456,2014-01-18,5,6,222,1,0,0,0,a,a,29910.0,4.0,2015.0,0,,,,18,1,2014,3,18,True,False,False,7716.0,3412.0,1975.0,4447.142857142857,31130.0,2084.4048254095155,4615.333333333333,138460.0,1724.3341810148322,4497.952776840961,4489.0342885720975,,0,0,0.0,0,0,1983.591153932068
19457,2014-01-17,5,5,520,1,0,0,0,a,a,29910.0,4.0,2015.0,0,,,,17,1,2014,3,17,False,False,False,1940.0,1662.0,4389.0,4805.285714285715,33637.0,1707.3829598038535,4608.0,138240.0,1725.7971271670176,4415.7145826307205,4468.386915115833,,0,0,0.0,0,0,3863.8219452616772
19458,2014-01-16,5,4,464,1,0,0,0,a,a,29910.0,4.0,2015.0,0,,,,16,1,2014,3,16,False,False,False,4169.0,4752.0,5365.0,4613.714285714285,32296.0,1787.7003584014205,4542.866666666667,136286.0,1733.0995302085785,4164.53593697304,4400.168404463199,,0,0,0.0,0,0,3231.9510358167045
19459,2014-01-15,5,3,538,1,0,0,0,a,a,29910.0,4.0,2015.0,0,,,,15,1,2014,3,15,False,False,False,3411.0,4647.0,5307.0,4498.0,31486.0,1811.2465320877764,4493.866666666667,134816.0,1731.5301531490488,4082.6519527297805,4363.8349590139605,,0,0,0.0,0,0,3958.57422614564
19460,2014-01-14,5,2,463,1,0,0,0,a,a,29910.0,4.0,2015.0,0,,,,14,1,2014,3,14,False,False,False,3837.0,5042.0,5368.0,4273.857142857143,29917.0,1829.6945490592518,4430.7,132921.0,1733.10626353079,3930.2389645473354,4306.3617358517695,,0,0,0.0,0,0,3406.257129664792
19461,2014-01-13,5,1,511,1,0,0,0,a,a,29910.0,4.0,2015.0,0,,,,13,1,2014,3,13,False,False,False,3473.0,5371.0,7170.0,4028.285714285714,28198.0,1772.3590413425175,4313.433333333333,129403.0,1658.791909448131,3860.6792234105014,4264.144849667785,,0,0,0.0,0,0,3749.0376096234363
19462,2014-01-11,5,6,240,1,0,0,0,a,a,29910.0,4.0,2015.0,0,,,,11,1,2014,2,11,True,False,False,3652.0,7716.0,2165.0,3216.714285714286,22517.0,876.6368906766543,4309.1,129273.0,1664.7569637264967,3404.259417557876,4120.3290529150245,,0,0,0.0,0,0,2044.8582336042564
19463,2014-01-10,5,5,582,1,1,0,0,a,a,29910.0,4.0,2015.0,0,,,,10,1,2014,2,10,False,False,False,2035.0,1940.0,4431.0,3655.0,25585.0,898.6098523089215,4328.333333333333,129850.0,1669.540104615502,3805.194563168407,4177.598146275345,0,0,5,0.0,0,0,4842.338547835365
19464,2014-01-09,5,4,545,1,1,0,0,a,a,29910.0,4.0,2015.0,0,,,,9,1,2014,2,9,False,False,False,5008.0,4169.0,3823.0,3738.4285714285716,26169.0,977.8960164800827,4359.333333333333,130780.0,1668.4672985817801,4042.1459223763054,4214.7208465156455,0,0,4,0.0,0,0,4622.331434567956
19465,2014-01-08,5,3,732,1,1,0,0,a,a,29910.0,4.0,2015.0,0,,,,8,1,2014,2,8,False,False,False,4753.0,3411.0,4475.0,4103.428571428572,28724.0,1268.8560277066956,4409.033333333334,132271.0,1694.0423697696328,4523.109441782229,4327.706598353346,0,0,3,0.0,0,0,6388.722519224054
19466,2014-01-07,5,2,660,1,1,0,0,a,a,29910.0,4.0,2015.0,0,,,,7,1,2014,2,7,False,False,False,5966.0,3837.0,3649.0,4452.428571428572,31167.0,1498.546279692739,4496.733333333334,134902.0,1721.2238415277889,4962.332081336672,4453.661011362808,0,0,2,0.0,0,0,6137.810527093877
19467,2014-01-06,5,1,811,1,1,0,0,a,a,29910.0,4.0,2015.0,0,,,,6,1,2014,2,6,False,False,False,6280.0,3473.0,4108.0,5143.428571428572,36004.0,2002.2094343618544,4636.8,139104.0,1854.3245149909849,5799.249061002503,4702.457075145852,0,0,1,0.0,0,0,8208.738938388095
19468,2014-01-04,5,6,196,1,0,0,0,a,a,29910.0,4.0,2015.0,0,,,,4,1,2014,1,4,True,False,False,8310.0,3652.0,1910.0,4866.142857142857,34063.0,2347.7666996936628,4630.166666666667,138905.0,1864.741917676607,4777.186795751877,4509.459844491282,,0,0,0.0,0,0,2064.5368177814375
19469,2014-01-03,5,5,557,1,0,0,1,a,a,29910.0,4.0,2015.0,0,,,,3,1,2014,1,3,False,False,False,1711.0,2035.0,5492.0,5206.0,36442.0,2018.7700050608369,4594.233333333334,137827.0,1857.935871417216,4686.390096813908,4503.301144846683,,0,0,0.0,0,0,4270.386524403034
19470,2014-01-02,5,4,550,1,0,0,1,a,a,29910.0,4.0,2015.0,0,,,,2,1,2014,1,2,False,False,False,4414.0,5008.0,5266.0,5073.0,35511.0,2064.146635618054,4554.6,136638.0,1855.792248331024,4534.042572610431,4475.797845179155,,0,0,0.0,0,0,4056.1151873438994
19471,2013-12-31,5,2,241,1,0,0,1,a,a,29910.0,4.0,2015.0,0,,,,31,12,2013,1,365,False,False,True,4077.0,4753.0,6486.0,4681.0,32767.0,2372.5603610164826,4405.366666666667,132161.0,1875.0322936682587,3902.7819294578235,4316.649597103081,,0,0,0.0,0,0,1794.451934705744
19472,2013-12-30,5,1,738,1,0,0,1,a,a,29910.0,4.0,2015.0,0,,,,30,12,2013,1,364,False,False,False,2009.0,5966.0,6979.0,4783.142857142857,33482.0,2451.190148245774,4395.433333333333,131863.0,1861.6695822119816,4597.3364470933675,4469.18833277385,,0,0,0.0,0,0,5976.280548089271
19473,2013-12-28,5,6,266,1,0,0,0,a,a,29910.0,4.0,2015.0,0,,,,28,12,2013,52,362,True,False,False,6681.0,6280.0,8696.0,4215.0,29505.0,2506.691777356494,4182.333333333333,125470.0,1712.3250040632565,4023.752335320026,4329.43424678844,,0,0,0.0,0,0,1900.1883811101175
19474,2013-12-27,5,5,655,1,0,0,1,a,a,29910.0,4.0,2015.0,0,,,,27,12,2013,52,361,False,False,False,2303.0,8310.0,2138.0,3815.8571428571427,26711.0,1893.38290092728,4294.933333333333,128848.0,1684.0904213035706,4396.814251490019,4405.986876027896,,0,0,0.0,0,0,5295.01594832057
19475,2013-12-24,5,2,319,1,0,0,1,a,a,29910.0,4.0,2015.0,0,,,,24,12,2013,52,358,False,False,False,5516.0,1711.0,4982.0,4013.0,28091.0,1699.6239780218036,4231.9,126957.0,1692.853688404532,4070.3606886175144,4321.149013058354,,0,0,0.0,0,0,2506.4576117225756
19476,2013-12-23,5,1,1081,1,0,0,1,a,a,29910.0,4.0,2015.0,0,,,,23,12,2013,52,357,False,False,False,3091.0,4414.0,3802.0,4936.285714285715,34554.0,3117.660165053578,4467.733333333334,134032.0,2079.5463187806185,5772.020516463136,4744.107141248138,,0,0,0.0,0,0,10269.975041499434
19477,2013-12-21,5,6,351,1,0,0,0,a,a,29910.0,4.0,2015.0,0,,,,21,12,2013,51,355,True,False,False,10877.0,4077.0,4409.0,4924.571428571428,34472.0,3121.578546032058,4453.933333333333,133618.0,2081.322423336917,5327.765387347352,4695.777648264388,,0,0,0.0,0,0,3136.3707243758618
19478,2013-12-20,5,5,782,1,1,0,0,a,a,29910.0,4.0,2015.0,0,,,,20,12,2013,51,354,False,False,False,3995.0,2009.0,3508.0,5798.857142857143,40592.0,3024.4198577893376,4607.966666666666,138239.0,2177.666617139156,6028.074040510513,4917.2758645053955,0,0,5,0.0,0,0,7792.861379239986
19479,2013-12-19,5,4,818,1,1,0,0,a,a,29910.0,4.0,2015.0,0,,,,19,12,2013,51,353,False,False,False,8129.0,6681.0,3412.0,6034.571428571428,42242.0,3165.63147239972,4771.933333333333,143158.0,2267.832124987746,6603.805530382885,5137.5161313114995,0,0,4,0.0,0,0,7895.326532293955
19480,2013-12-18,5,3,881,1,1,0,0,a,a,29910.0,4.0,2015.0,0,,,,18,12,2013,51,352,False,False,False,8331.0,2303.0,1662.0,7036.285714285715,49254.0,2885.015927991024,5027.033333333334,150811.0,2335.3675260243713,7281.604147787164,5407.031219613984,0,0,3,0.0,0,0,8834.725818031458
